,sample,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,press_0,press_1,press_2,press_3,press_4,press_5,cop_x_r,cop_y_r,cop_x_l,cop_y_l,cop_x_all,cop_y_all
1983,19840,321,934,967,321,980,814,31.8685,2.54898,1.54912,31.8685,1.17372,6.86824,0.322094,-5.74751,0.201524,-4.73893,-0.0263742,-0.96351
1984,19850,321,934,967,321,980,814,31.8685,2.54898,1.54912,31.8685,1.17372,6.86824,0.322094,-5.74751,0.201524,-4.73893,-0.0263742,-0.96351
1985,19860,320,934,966,321,980,814,32.0136,2.54898,1.57842,31.8685,1.17372,6.86824,0.319628,-5.74641,0.201353,-4.73492,-0.00774712,-0.962595
1986,19870,321,934,969,322,978,814,31.8685,2.54898,1.49071,31.7243,1.23083,6.86824,0.326846,-5.76108,0.199818,-4.71878,-0.0220917,-0.960101
1987,19880,321,934,969,322,980,814,31.8685,2.54898,1.49071,31.7243,1.17372,6.86824,0.326846,-5.76108,0.203969,-4.73707,-0.0145624,-0.968296
1988,19890,320,934,970,321,980,815,32.0136,2.54898,1.4616,31.8685,1.17372,6.82699,0.329092,-5.77345,0.198687,-4.76051,-0.0127327,-0.988552
1989,19900,320,934,972,321,979,814,32.0136,2.54898,1.40355,31.8685,1.20225,6.86824,0.333795,-5.78688,0.200305,-4.74981,-0.0232689,-0.987224
1990,19910,320,934,969,321,981,814,32.0136,2.54898,1.49071,31.8685,1.14526,6.86824,0.326733,-5.76671,0.203928,-4.75606,-0.00990087,-0.981061
1991,19920,320,934,971,322,980,815,32.0136,2.54898,1.43254,31.7243,1.17372,6.82699,0.331446,-5.78017,0.200951,-4.75471,0.00109046,-0.98856
1992,19930,320,934,971,321,980,814,32.0136,2.54898,1.43254,31.8685,1.17372,6.86824,0.331446,-5.78017,0.202205,-4.75495,-0.017563,-0.986546
1993,19940,319,934,971,321,981,814,32.1596,2.54898,1.43254,31.8685,1.14526,6.86824,0.331313,-5.78572,0.204273,-4.76409,0.00292072,-0.994489
1994,19950,319,934,969,322,981,815,32.1596,2.54898,1.49071,31.7243,1.14526,6.82699,0.326621,-5.77232,0.202682,-4.75582,0.0254876,-0.986943
1995,19960,318,934,970,322,980,814,32.3066,2.54898,1.4616,31.7243,1.17372,6.86824,0.328847,-5.7846,0.204142,-4.74109,0.0336626,-0.984766
1996,19970,318,934,971,322,981,814,32.3066,2.54898,1.43254,31.7243,1.14526,6.86824,0.331181,-5.79127,0.206393,-4.75427,0.0354831,-0.993613
1997,19980,318,933,972,322,980,813,32.3066,2.58039,1.40355,31.7243,1.17372,6.90959,0.335281,-5.78703,0.207863,-4.73947,0.0310125,-0.982952
1998,19990,317,934,971,322,980,814,32.4545,2.54898,1.43254,31.7243,1.17372,6.86824,0.33105,-5.79679,0.204315,-4.7451,0.0485494,-0.993437
1999,20000,317,933,974,322,981,816,32.4545,2.58039,1.34574,31.7243,1.14526,6.78585,0.339752,-5.80577,0.200174,-4.78559,0.0564503,-1.02076
2000,20010,317,934,976,322,981,815,32.4545,2.54898,1.28817,31.7243,1.14526,6.82699,0.342599,-5.82979,0.203884,-4.78402,0.0456191,-1.02804
2001,20020,317,934,975,322,979,814,32.4545,2.54898,1.31692,31.7243,1.20225,6.86824,0.340298,-5.82322,0.202919,-4.75192,0.0371106,-1.00833
2002,20030,317,934,975,322,981,815,32.4545,2.54898,1.31692,31.7243,1.14526,6.82699,0.340298,-5.82322,0.203713,-4.78,0.0475312,-1.0233
2003,20040,318,934,976,322,983,814,32.3066,2.54898,1.28817,31.7243,1.0885,6.86824,0.342779,-5.8244,0.211438,-4.79279,0.0333514,-1.02556
2004,20050,317,933,976,322,980,814,32.4545,2.58039,1.28817,31.7243,1.17372,6.86824,0.344353,-5.81892,0.205178,-4.76514,0.0430715,-1.01259
2005,20060,317,934,976,322,982,814,32.4545,2.54898,1.28817,31.7243,1.11685,6.86824,0.342599,-5.82979,0.209352,-4.78358,0.0464725,-1.02532
2006,20070,317,933,976,322,981,815,32.4545,2.58039,1.28817,31.7243,1.14526,6.82699,0.344353,-5.81892,0.203884,-4.78402,0.0497312,-1.02346
2007,20080,317,934,977,322,981,814,32.4545,2.54898,1.25947,31.7243,1.14526,6.86824,0.344894,-5.83635,0.20744,-4.77838,0.0408092,-1.02597
2008,20090,317,933,976,322,981,814,32.4545,2.58039,1.28817,31.7243,1.14526,6.86824,0.344353,-5.81892,0.207265,-4.77436,0.0468299,-1.01667
2009,20100,317,934,977,323,981,813,32.4545,2.54898,1.25947,31.5809,1.14526,6.90959,0.344894,-5.83635,0.212987,-4.75885,0.0536509,-1.01447
2010,20110,317,933,978,322,981,813,32.4545,2.58039,1.23083,31.7243,1.14526,6.90959,0.348936,-5.83201,0.211009,-4.77269,0.0401124,-1.0193
2011,20120,317,934,977,323,982,814,32.4545,2.54898,1.25947,31.5809,1.11685,6.86824,0.344894,-5.83635,0.211679,-4.77784,0.0603366,-1.02539
2012,20130,317,933,977,323,981,813,32.4545,2.58039,1.25947,31.5809,1.14526,6.90959,0.346647,-5.82547,0.212987,-4.75885,0.0577645,-1.0099
2013,20140,317,932,976,323,981,813,32.4545,2.61186,1.28817,31.5809,1.14526,6.90959,0.346108,-5.80804,0.212807,-4.75484,0.0637862,-1.00059
2014,20150,319,933,975,324,981,813,32.1596,2.58039,1.31692,31.4385,1.14526,6.90959,0.342412,-5.80142,0.214781,-4.74095,0.0436307,-0.987921
2015,20160,318,933,976,325,982,813,32.3066,2.58039,1.28817,31.2969,1.11685,6.90959,0.344541,-5.81349,0.219247,-4.74439,0.0779787,-0.99598
2016,20170,318,934,976,325,981,813,32.3066,2.54898,1.28817,31.2969,1.14526,6.90959,0.342779,-5.8244,0.217125,-4.73509,0.0700595,-0.996475
2017,20180,319,933,975,326,981,812,32.1596,2.58039,1.31692,31.1562,1.14526,6.95105,0.342412,-5.80142,0.222556,-4.71128,0.071963,-0.971631
2018,20190,320,933,975,327,980,812,32.0136,2.58039,1.31692,31.0164,1.17372,6.95105,0.342591,-5.79594,0.222594,-4.69195,0.0669537,-0.95885
2019,20200,321,932,975,327,980,811,31.8685,2.61186,1.31692,31.0164,1.17372,6.9926,0.344557,-5.77941,0.226066,-4.68203,0.0514387,-0.943374
2020,20210,322,932,975,328,980,810,31.7243,2.61186,1.31692,30.8774,1.17372,7.03426,0.344744,-5.77387,0.231753,-4.66197,0.0472974,-0.927715
2021,20220,322,933,973,329,976,810,31.7243,2.58039,1.37461,30.7392,1.28817,7.03426,0.338241,-5.77149,0.224878,-4.60628,0.0470511,-0.901411
2022,20230,323,933,972,332,978,809,31.5809,2.58039,1.40355,30.3298,1.23083,7.07602,0.33603,-5.75914,0.239139,-4.5801,0.08312,-0.879549
2023,20240,324,932,973,333,976,809,31.4385,2.61186,1.37461,30.1949,1.28817,7.07602,0.340375,-5.74918,0.237131,-4.5548,0.0762498,-0.862529
2024,20250,325,932,974,335,976,809,31.2969,2.61186,1.34574,29.9277,1.28817,7.07602,0.342928,-5.75036,0.24175,-4.53795,0.0881165,-0.853684
2025,20260,327,932,973,336,975,808,31.0164,2.61186,1.37461,29.7952,1.31692,7.11788,0.340882,-5.73223,0.245102,-4.50357,0.0652299,-0.82452
2026,20270,327,931,972,336,974,807,31.0164,2.64339,1.40355,29.7952,1.34574,7.15985,0.340311,-5.71408,0.246242,-4.47968,0.0644638,-0.803722
2027,20280,327,931,971,336,973,809,31.0164,2.64339,1.43254,29.7952,1.37461,7.07602,0.337899,-5.70718,0.236568,-4.48672,0.0686239,-0.808707
2028,20290,328,931,970,336,972,807,30.8774,2.64339,1.4616,29.7952,1.40355,7.15985,0.335629,-5.69448,0.241297,-4.45264,0.0441508,-0.781384
2029,20300,329,930,971,336,972,806,30.7392,2.675,1.43254,29.7952,1.40355,7.20192,0.340069,-5.68427,0.245122,-4.44629,0.0270467,-0.770344
2030,20310,329,930,969,337,973,807,30.7392,2.675,1.49071,29.6636,1.37461,7.15985,0.335195,-5.67035,0.245532,-4.44751,0.0531144,-0.766949
2031,20320,329,929,969,338,972,806,30.7392,2.70667,1.49071,29.5327,1.40355,7.20192,0.337055,-5.65901,0.249095,-4.41683,0.0653234,-0.74608
2032,20330,329,930,969,335,971,807,30.7392,2.675,1.49071,29.9277,1.43254,7.15985,0.335195,-5.67035,0.236658,-4.44988,0.0151384,-0.768364
2033,20340,330,930,970,337,970,807,30.6019,2.675,1.4616,29.6636,1.4616,7.15985,0.33779,-5.67145,0.238957,-4.42279,0.0228683,-0.754935
2034,20350,330,929,968,339,971,807,30.6019,2.70667,1.51989,29.4026,1.43254,7.15985,0.334756,-5.64607,0.245154,-4.40286,0.0650972,-0.73484
2035,20360,330,928,968,337,971,807,30.6019,2.73842,1.51989,29.6636,1.43254,7.15985,0.336627,-5.63469,0.240792,-4.42444,0.0395521,-0.740028
2036,20370,330,929,967,338,971,807,30.6019,2.70667,1.54912,29.5327,1.43254,7.15985,0.332298,-5.63904,0.242752,-4.40969,0.0522019,-0.734868
2037,20380,330,929,968,338,969,807,30.6019,2.70667,1.51989,29.5327,1.49071,7.15985,0.334756,-5.64607,0.238425,-4.39451,0.0421721,-0.731295
2038,20390,331,929,968,338,969,805,30.4654,2.70667,1.51989,29.5327,1.49071,7.2441,0.334899,-5.64008,0.245674,-4.3738,0.0198081,-0.712927
2039,20400,331,929,970,338,969,806,30.4654,2.70667,1.4616,29.5327,1.49071,7.20192,0.339819,-5.65414,0.242479,-4.39204,0.0188233,-0.729767
2040,20410,331,927,968,338,970,807,30.4654,2.77023,1.51989,29.5327,1.4616,7.15985,0.338656,-5.61725,0.240698,-4.40409,0.0386556,-0.721896
2041,20420,331,928,968,338,973,807,30.4654,2.73842,1.51989,29.5327,1.37461,7.15985,0.336777,-5.62867,0.247513,-4.4328,0.0462983,-0.739296
2042,20430,330,930,968,339,969,806,30.6019,2.675,1.51989,29.4026,1.49071,7.20192,0.332885,-5.65744,0.244221,-4.37327,0.0496515,-0.723978
2043,20440,330,929,968,338,971,805,30.6019,2.70667,1.51989,29.5327,1.43254,7.2441,0.334756,-5.64607,0.250232,-4.39291,0.0440077,-0.725653
2044,20450,330,928,968,338,972,807,30.6019,2.73842,1.51989,29.5327,1.40355,7.15985,0.336627,-5.63469,0.245242,-4.42323,0.0585023,-0.739305
2045,20460,330,929,968,338,968,807,30.6019,2.70667,1.51989,29.5327,1.51989,7.15985,0.334756,-5.64607,0.236151,-4.38493,0.0381611,-0.727048
2046,20470,330,929,969,337,970,807,30.6019,2.70667,1.49071,29.6636,1.4616,7.15985,0.337208,-5.65307,0.238744,-4.41884,0.0292148,-0.74537
2047,20480,329,929,970,337,973,807,30.7392,2.70667,1.4616,29.6636,1.37461,7.15985,0.339493,-5.66598,0.245752,-4.45149,0.0554141,-0.767148
2048,20490,328,928,969,337,972,806,30.8774,2.73842,1.49071,29.6636,1.40355,7.20192,0.338757,-5.65364,0.246888,-4.42762,0.0709571,-0.750565
2049,20500,327,928,969,337,974,807,31.0164,2.73842,1.49071,29.6636,1.34574,7.15985,0.338597,-5.6596,0.247794,-4.45706,0.098302,-0.770231
2050,20510,327,929,970,336,973,807,31.0164,2.70667,1.4616,29.7952,1.37461,7.15985,0.339168,-5.67776,0.24355,-4.46218,0.0730391,-0.78046
2051,20520,327,929,970,335,974,807,31.0164,2.70667,1.4616,29.9277,1.34574,7.15985,0.339168,-5.67776,0.243595,-4.48234,0.0619267,-0.789541
2052,20530,326,929,970,335,975,809,31.1562,2.70667,1.4616,29.9277,1.31692,7.07602,0.339007,-5.68363,0.238659,-4.51235,0.08837,-0.811911
2053,20540,325,930,970,336,973,808,31.2969,2.675,1.4616,29.7952,1.37461,7.11788,0.337017,-5.70067,0.239949,-4.47247,0.104663,-0.80055
2054,20550,325,930,971,335,974,809,31.2969,2.675,1.43254,29.9277,1.34574,7.07602,0.339411,-5.70752,0.236634,-4.50683,0.0946263,-0.821415
2055,20560,324,931,971,333,974,809,31.4385,2.64339,1.43254,30.1949,1.34574,7.07602,0.337429,-5.72443,0.232285,-4.52785,0.0765718,-0.839867
2056,20570,324,932,970,333,977,811,31.4385,2.61186,1.4616,30.1949,1.25947,6.9926,0.333223,-5.72875,0.231621,-4.57251,0.0921319,-0.866109
2057,20580,323,930,969,332,976,811,31.5809,2.675,1.49071,30.3298,1.28817,6.9926,0.33433,-5.70548,0.227057,-4.56935,0.0998832,-0.856707
2058,20590,323,930,969,330,977,812,31.5809,2.675,1.49071,30.6019,1.25947,6.95105,0.33433,-5.70548,0.221443,-4.60932,0.0761215,-0.877382
2059,20600,322,931,970,330,977,810,31.7243,2.64339,1.4616,30.6019,1.25947,7.03426,0.334751,-5.72911,0.228628,-4.59337,0.0805217,-0.877114
2060,20610,322,931,969,330,978,810,31.7243,2.64339,1.49071,30.6019,1.23083,7.03426,0.332379,-5.72233,0.230602,-4.59872,0.0863409,-0.876422
2061,20620,321,931,970,329,978,812,31.8685,2.64339,1.4616,30.7392,1.23083,6.95105,0.334606,-5.73484,0.221654,-4.63291,0.0915889,-0.903884
2062,20630,320,929,969,331,974,811,32.0136,2.70667,1.49071,30.4654,1.34574,6.9926,0.335695,-5.7119,0.220542,-4.56087,0.130727,-0.860989
2063,20640,320,931,969,330,976,810,32.0136,2.64339,1.49071,30.6019,1.28817,7.03426,0.332109,-5.73384,0.226255,-4.58,0.111837,-0.876377
2064,20650,320,931,969,331,976,811,32.0136,2.64339,1.49071,30.4654,1.28817,6.9926,0.332109,-5.73384,0.224907,-4.57968,0.130176,-0.87848
2065,20660,320,930,968,331,976,811,32.0136,2.675,1.51989,30.4654,1.28817,6.9926,0.331547,-5.71614,0.22471,-4.57567,0.136272,-0.869054
2066,20670,320,931,967,333,977,811,32.0136,2.64339,1.54912,30.1949,1.25947,6.9926,0.32739,-5.72035,0.231006,-4.56038,0.168505,-0.863439
2067,20680,320,930,969,331,977,811,32.0136,2.675,1.49071,30.4654,1.25947,6.9926,0.333902,-5.72287,0.227088,-4.58908,0.138223,-0.877998
2068,20690,319,931,969,332,980,810,32.1596,2.64339,1.49071,30.3298,1.17372,7.03426,0.331974,-5.73957,0.239358,-4.59695,0.174652,-0.887461
2069,20700,319,930,967,332,977,811,32.1596,2.675,1.54912,30.3298,1.25947,6.9926,0.329065,-5.71523,0.228846,-4.57071,0.174037,-0.867743
2070,20710,319,929,970,332,977,811,32.1596,2.70667,1.4616,30.3298,1.25947,6.9926,0.337884,-5.7244,0.229452,-4.58282,0.172436,-0.877577
2071,20720,320,930,971,332,978,812,32.0136,2.675,1.43254,30.3298,1.23083,6.95105,0.338597,-5.73629,0.228323,-4.60638,0.156612,-0.893907
2072,20730,319,930,972,331,980,810,32.1596,2.675,1.40355,30.4654,1.17372,7.03426,0.340766,-5.74866,0.237775,-4.61936,0.15772,-0.90199
2073,20740,318,930,974,331,978,811,32.3066,2.675,1.34574,30.4654,1.23083,6.9926,0.345222,-5.76756,0.230275,-4.61865,0.165944,-0.914322
2074,20750,318,931,970,331,978,811,32.3066,2.64339,1.4616,30.4654,1.23083,6.9926,0.334172,-5.75195,0.22947,-4.60252,0.169418,-0.899784
2075,20760,318,930,972,331,978,811,32.3066,2.675,1.40355,30.4654,1.23083,6.9926,0.340595,-5.75434,0.229873,-4.61059,0.169744,-0.904762
2076,20770,318,930,973,330,977,811,32.3066,2.675,1.37461,30.6019,1.25947,6.9926,0.342911,-5.76096,0.225717,-4.61542,0.148605,-0.91013
2077,20780,318,929,972,332,978,811,32.3066,2.70667,1.40355,30.3298,1.23083,6.9926,0.342367,-5.74343,0.232053,-4.60034,0.189223,-0.895438
2078,20790,317,930,972,331,979,811,32.4545,2.675,1.40355,30.4654,1.20225,6.9926,0.340424,-5.76,0.232059,-4.62002,0.190386,-0.91299
2079,20800,317,930,972,330,978,810,32.4545,2.675,1.40355,30.6019,1.23083,7.03426,0.340424,-5.76,0.231206,-4.61078,0.168122,-0.906716
2080,20810,317,930,973,331,979,811,32.4545,2.675,1.37461,30.4654,1.20225,6.9926,0.34273,-5.76659,0.232262,-4.62406,0.188496,-0.917768
2081,20820,317,931,972,331,980,811,32.4545,2.64339,1.40355,30.4654,1.17372,6.9926,0.338659,-5.77086,0.234245,-4.62944,0.190128,-0.921707
2082,20830,317,930,973,331,978,811,32.4545,2.675,1.37461,30.4654,1.23083,6.9926,0.34273,-5.76659,0.230074,-4.61462,0.184623,-0.913657
2083,20840,317,930,972,332,978,810,32.4545,2.675,1.40355,30.3298,1.23083,7.03426,0.340424,-5.76,0.235592,-4.59023,0.198796,-0.897322
2084,20850,316,929,972,332,978,810,32.6033,2.70667,1.40355,30.3298,1.23083,7.03426,0.342011,-5.75483,0.235592,-4.59023,0.219717,-0.896873
2085,20860,317,930,972,331,978,811,32.4545,2.675,1.40355,30.4654,1.23083,6.9926,0.340424,-5.76,0.229873,-4.61059,0.186514,-0.908882
2086,20870,316,929,972,333,979,809,32.6033,2.70667,1.40355,30.1949,1.20225,7.07602,0.342011,-5.75483,0.243568,-4.57922,0.235816,-0.889423
2087,20880,316,930,973,333,979,810,32.6033,2.675,1.37461,30.1949,1.20225,7.03426,0.34255,-5.77222,0.240215,-4.59346,0.232901,-0.905703
2088,20890,316,930,972,332,979,810,32.6033,2.675,1.40355,30.3298,1.20225,7.03426,0.340253,-5.76566,0.237792,-4.59968,0.219482,-0.905582
2089,20900,316,930,971,332,979,809,32.6033,2.675,1.43254,30.3298,1.20225,7.07602,0.337952,-5.75908,0.24113,-4.5855,0.218301,-0.893928
2090,20910,316,930,974,332,980,810,32.6033,2.675,1.34574,30.3298,1.17372,7.03426,0.344841,-5.77877,0.240414,-4.61724,0.219607,-0.919224
2091,20920,316,931,975,332,977,810,32.6033,2.64339,1.31692,30.3298,1.25947,7.03426,0.345377,-5.79614,0.234005,-4.59284,0.20197,-0.916257
2092,20930,315,930,974,332,980,811,32.7531,2.675,1.34574,30.3298,1.17372,6.9926,0.344652,-5.78435,0.236863,-4.62739,0.239535,-0.930237
2093,20940,316,929,974,333,979,811,32.6033,2.70667,1.34574,30.1949,1.20225,6.9926,0.346595,-5.76793,0.236864,-4.60769,0.238222,-0.912739
2094,20950,315,930,973,332,979,810,32.7531,2.675,1.37461,30.3298,1.20225,7.03426,0.34237,-5.77783,0.238001,-4.60373,0.23446,-0.914506
2095,20960,314,930,975,333,978,810,32.9038,2.675,1.31692,30.1949,1.23083,7.03426,0.346731,-5.7964,0.238421,-4.59204,0.259057,-0.919454
2096,20970,315,930,975,334,979,809,32.7531,2.675,1.31692,30.0609,1.20225,7.07602,0.346929,-5.79086,0.246452,-4.58102,0.258205,-0.907882
2097,20980,315,929,974,333,979,810,32.7531,2.70667,1.34574,30.1949,1.20225,7.03426,0.346398,-5.77356,0.240427,-4.59751,0.252,-0.910021
2098,20990,317,930,973,334,980,810,32.4545,2.675,1.37461,30.0609,1.17372,7.03426,0.34273,-5.76659,0.244657,-4.59268,0.235248,-0.901007
2099,21000,317,930,974,335,979,811,32.4545,2.675,1.34574,29.9277,1.20225,6.9926,0.345031,-5.77317,0.241283,-4.58717,0.247787,-0.90396
2100,21010,319,929,972,336,979,810,32.1596,2.70667,1.40355,29.7952,1.20225,7.03426,0.342546,-5.73772,0.246665,-4.55843,0.234306,-0.869741
2101,21020,321,929,972,335,979,809,31.8685,2.70667,1.40355,29.9277,1.20225,7.07602,0.342904,-5.72624,0.248033,-4.55851,0.182728,-0.859112
2102,21030,322,928,972,335,980,809,31.7243,2.73842,1.40355,29.9277,1.17372,7.07602,0.344886,-5.70942,0.250269,-4.56804,0.174268,-0.85441
2103,21040,323,928,970,336,978,808,31.5809,2.73842,1.4616,29.7952,1.23083,7.11788,0.340338,-5.69008,0.251191,-4.52014,0.165829,-0.820505
2104,21050,324,926,972,336,979,809,31.4385,2.80211,1.40355,29.7952,1.20225,7.07602,0.348897,-5.67547,0.250273,-4.54812,0.160994,-0.827757
2105,21060,326,927,970,337,978,807,31.1562,2.77023,1.4616,29.6636,1.23083,7.15985,0.34268,-5.66119,0.257065,-4.49927,0.132787,-0.791349
2106,21070,328,926,970,339,975,809,30.8774,2.80211,1.4616,29.4026,1.31692,7.07602,0.344886,-5.63795,0.247448,-4.47013,0.128805,-0.769982
2107,21080,330,926,968,341,978,807,30.6019,2.80211,1.51989,29.1447,1.23083,7.15985,0.34037,-5.61194,0.265658,-4.44874,0.135977,-0.740399
2108,21090,332,923,967,340,977,808,30.3298,2.89816,1.54912,29.2733,1.25947,7.11788,0.343902,-5.55828,0.257196,-4.45618,0.10305,-0.720443
2109,21100,333,924,967,342,977,807,30.1949,2.86607,1.54912,29.0169,1.25947,7.15985,0.342183,-5.5635,0.265377,-4.42433,0.109311,-0.703962
2110,21110,335,924,966,341,977,808,29.9277,2.86607,1.57842,29.1447,1.25947,7.11788,0.340025,-5.54383,0.2592,-4.44147,0.0676143,-0.702549
2111,21120,335,924,965,341,976,806,29.9277,2.86607,1.60777,29.1447,1.28817,7.20192,0.337519,-5.53667,0.264015,-4.40679,0.0593923,-0.679117
2112,21130,335,922,964,342,977,807,29.9277,2.93031,1.63719,29.0169,1.25947,7.15985,0.338849,-5.50636,0.264645,-4.41212,0.0923351,-0.670885
2113,21140,335,921,964,343,976,807,29.9277,2.96254,1.63719,28.8898,1.28817,7.15985,0.340771,-5.49479,0.264587,-4.39172,0.107588,-0.656853
2114,21150,335,924,963,343,977,806,29.9277,2.86607,1.66667,28.8898,1.25947,7.20192,0.33249,-5.5223,0.270358,-4.38672,0.0972196,-0.663343
2115,21160,335,923,961,343,977,806,29.9277,2.89816,1.72581,28.8898,1.25947,7.20192,0.329369,-5.49633,0.269856,-4.37858,0.105754,-0.648558
2116,21170,335,924,962,344,977,806,29.9277,2.86607,1.69621,28.7634,1.25947,7.20192,0.329968,-5.51509,0.272378,-4.37182,0.114074,-0.653335
2117,21180,335,922,961,344,977,806,29.9277,2.93031,1.72581,28.7634,1.25947,7.20192,0.331297,-5.48479,0.272124,-4.36775,0.124974,-0.63875
2118,21190,336,922,963,344,976,806,29.7952,2.93031,1.66667,28.7634,1.28817,7.20192,0.336484,-5.49271,0.270304,-4.36624,0.10096,-0.640183
2119,21200,335,921,960,344,976,806,29.9277,2.96254,1.75547,28.7634,1.28817,7.20192,0.330701,-5.46602,0.269549,-4.35405,0.127411,-0.624745
2120,21210,334,923,960,345,976,806,30.0609,2.89816,1.75547,28.6378,1.28817,7.20192,0.32673,-5.49561,0.271808,-4.34316,0.149196,-0.633689
2121,21220,334,921,960,345,976,806,30.0609,2.96254,1.75547,28.6378,1.28817,7.20192,0.330577,-5.47262,0.271808,-4.34316,0.158016,-0.624123
2122,21230,334,922,960,344,976,806,30.0609,2.93031,1.75547,28.7634,1.28817,7.20192,0.328654,-5.48412,0.269549,-4.35405,0.138855,-0.633918
2123,21240,334,922,960,344,976,806,30.0609,2.93031,1.75547,28.7634,1.28817,7.20192,0.328654,-5.48412,0.269549,-4.35405,0.138855,-0.633918
2124,21250,334,922,961,344,976,806,30.0609,2.93031,1.72581,28.7634,1.28817,7.20192,0.331171,-5.49131,0.269801,-4.35811,0.136811,-0.638919
2125,21260,333,924,959,343,976,806,30.1949,2.86607,1.78519,28.8898,1.28817,7.20192,0.322189,-5.50637,0.267047,-4.36085,0.133251,-0.647832
2126,21270,332,922,960,343,976,806,30.3298,2.93031,1.75547,28.8898,1.28817,7.20192,0.328422,-5.49718,0.267296,-4.36491,0.155924,-0.647707
2127,21280,332,923,960,344,976,806,30.3298,2.89816,1.75547,28.7634,1.28817,7.20192,0.326514,-5.5086,0.269549,-4.35405,0.166331,-0.64748
2128,21290,331,923,961,343,976,806,30.4654,2.89816,1.72581,28.8898,1.28817,7.20192,0.328896,-5.52218,0.267545,-4.36897,0.165526,-0.661829
2129,21300,331,924,961,343,977,806,30.4654,2.86607,1.72581,28.8898,1.25947,7.20192,0.326998,-5.53356,0.269856,-4.37858,0.165197,-0.670762
2130,21310,330,922,962,344,976,806,30.6019,2.93031,1.69621,28.7634,1.28817,7.20192,0.33314,-5.52433,0.270053,-4.36218,0.1987,-0.661499
2131,21320,329,922,961,343,976,807,30.7392,2.93031,1.72581,28.8898,1.28817,7.15985,0.330543,-5.52372,0.263852,-4.37952,0.205161,-0.67293
2132,21330,329,923,961,344,976,806,30.7392,2.89816,1.72581,28.7634,1.28817,7.20192,0.32866,-5.53502,0.269801,-4.35811,0.212432,-0.665707
2133,21340,328,923,961,343,976,807,30.8774,2.89816,1.72581,28.8898,1.28817,7.15985,0.328543,-5.54142,0.263852,-4.37952,0.216948,-0.682077
2134,21350,327,922,961,343,977,806,31.0164,2.93031,1.72581,28.8898,1.25947,7.20192,0.330294,-5.53659,0.269856,-4.37858,0.238239,-0.678903
2135,21360,327,924,961,343,977,807,31.0164,2.86607,1.72581,28.8898,1.25947,7.15985,0.326559,-5.55903,0.26616,-4.38914,0.232834,-0.695383
2136,21370,325,924,960,343,977,806,31.2969,2.86607,1.75547,28.8898,1.25947,7.20192,0.32391,-5.56474,0.269605,-4.37451,0.264048,-0.692267
2137,21380,326,925,961,343,978,806,31.1562,2.83405,1.72581,28.8898,1.23083,7.20192,0.324591,-5.57654,0.272167,-4.38818,0.24559,-0.701636
2138,21390,327,923,961,343,976,807,31.0164,2.89816,1.72581,28.8898,1.28817,7.15985,0.328426,-5.54781,0.263852,-4.37952,0.233105,-0.686492
2139,21400,326,925,962,342,976,806,31.1562,2.83405,1.69621,29.0169,1.28817,7.20192,0.327029,-5.58351,0.265538,-4.38386,0.220763,-0.703124
2140,21410,325,924,961,345,978,807,31.2969,2.86607,1.72581,28.6378,1.23083,7.15985,0.326341,-5.57168,0.273002,-4.37721,0.298914,-0.69872
